uniqsubs,actvsubs,new_cell,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,forgntvl,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,handset_months,hs_bin,usage_trend,revenue_trend,overage_share,dropblk_rate,care_per_mou,rev_per_sub
1,1,0.0,0.0,3699,7589.0,979.98,947.98,7555.0,3683,39.5,314.79,153.46,766,292,76,469.0,190.0,53.0,0.0,0.0,0.0,0.0,199.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,66.6825,711.5,45.0725,0.0,73.75,26.61,21.15,5.46,0.0,-163.5,-26.6925,29.0,0.333333333,4.666666667,0.0,41.0,0.0,249.0,14.0,93.66666667,0.0,187.0,13.66666667,4.333333333,8.0,5.373333333,42.66666667,0.666666667,298.6033333,32.53,181.4233333,111.0,139.7166667,31.33333333,45.14333333,132.6666667,1.333333333,303.3433333,1.106666667,124.0,12.33333333,176.6833333,31.42333333,34.0,263.0,200.6666667,0.0,4.0,25,2.966666666666667,0.0,-0.2294736842105263,-0.3943781627451704,0.39315923613932696,0.12878787878787878,0.006081871344561403,33.34125
2,1,0.0,0.0,2975,7916.0,828.33,775.09,7904.0,2973,55.36,564.57,212.36,559,207,53,557.0,198.0,54.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,52.99,507.25,59.99,0.0,0.0,0.0,0.0,0.0,0.0,-154.25,0.0,4.333333333,0.0,0.0,0.0,16.33333333,0.0,146.6666667,0.0,94.33333333,0.0,128.0,0.0,4.0,7.0,5.066666667,52.66666667,0.0,212.94,0.0,184.0833333,31.66666667,28.48666667,4.0,21.86333333,122.0,0.0,214.5633333,0.0,80.66666667,0.0,182.46,0.0,4.333333333,146.6666667,128.0,0.0,2.333333333,15,14.7,0.0,-0.3034923757993114,0.0,0.0,0.029345372451615035,0.007870142646335464,17.663333333333334
1,1,0.0,0.0,8943,25711.0,2130.64,2073.97,25683.0,8933,86.42,1070.13,372.21,1198,476,71,1342.0,478.0,84.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,71.475,1142.75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.75,-0.225,22.33333333,0.0,1.666666667,0.0,50.66666667,0.0,288.3333333,0.0,225.0,0.0,225.3333333,0.0,0.0,0.0,0.0,101.3333333,0.666666667,361.7333333,0.0,404.5266667,38.66666667,23.82333333,5.333333333,5.65,330.0,0.0,578.62,0.0,84.33333333,0.0,187.6433333,0.0,24.0,288.3333333,225.3333333,0.0,15.33333333,25,25.066666666666666,0.0,-0.14404371584699455,-0.0031045187995860646,0.0,0.08294930876531674,0.0,35.7375
1,1,0.0,0.0,2439,6398.0,962.81,876.93,6367.0,2417,125.28,909.57,345.29,969,362,175,903.0,346.0,137.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,144.0675,862.5,59.99,7.1775,217.25,86.9,86.9,0.0,0.0,-320.5,-92.0975,18.0,0.0,20.66666667,0.0,96.66666667,0.0,391.6666667,0.0,85.33333333,0.0,260.3333333,0.0,0.0,0.0,0.0,63.66666667,0.333333333,427.75,0.0,75.93333333,30.0,35.16,2.0,2.49,213.0,0.0,372.5533333,0.0,81.0,0.0,131.13,0.0,38.66666667,391.6666667,260.3333333,0.0,2.666666667,8,7.9,0.0,-0.3711638679791546,-0.6348596343081668,0.5990314853430301,0.09847198641778675,0.0,72.03375
1,1,0.0,0.0,10164,22756.02,2894.01,2856.75,22755.02,10163,69.68,555.0,247.88,728,294,81,641.0,257.0,74.0,0.0,0.0,0.0,0.0,199.9899902,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,76.435,665.0,59.99,2.475,20.5,5.125,5.125,0.0,0.0975,-189.0,-15.455,8.0,0.0,15.66666667,0.0,25.66666667,0.0,230.6666667,0.0,49.66666667,0.0,183.3333333,0.0,0.0,0.0,0.0,18.33333333,0.0,384.2633333,0.0,104.93,46.33333333,42.26666667,18.66666667,36.45333333,162.6666667,0.0,384.8366667,0.0,68.33333333,0.0,104.3566667,0.0,23.66666667,230.6666667,183.3333333,0.0,1.666666667,42,4.233333333333333,0.0,-0.28378378378378377,-0.19958675017756827,0.06618454187382966,0.10215827338098442,0.0,38.2175
1,1,0.0,0.0,1216,5299.0,550.81,475.11,5282.0,1203,52.79,586.89,133.67,807,154,62,634.0,127.0,56.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,60.57,916.75,49.99,1.98,21.5,8.6,8.6,0.0,0.0,330.25,-4.64,6.333333333,0.0,0.333333333,0.0,44.66666667,0.0,142.0,0.0,44.33333333,0.0,92.33333333,0.0,0.333333333,2.666666667,2.433333333,17.33333333,0.0,407.0466667,0.0,145.2566667,11.0,40.01,14.33333333,44.08,89.66666667,0.0,284.8966667,0.0,43.0,0.0,267.4,0.0,6.666666667,142.0,92.33333333,0.0,1.666666667,10,9.866666666666667,0.0,0.359847453010079,-0.07536137729413675,0.13967841481240864,0.04662004662237763,0.00036320711849632256,30.285
1,1,0.0,0.0,449,894.0,432.62,372.64,894.0,449,31.05,74.5,37.42,84,43,31,80.0,42.0,32.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,30.98,85.75,39.99,0.99,0.0,0.0,0.0,0.0,0.0,4.25,0.99,1.666666667,0.0,0.333333333,0.0,9.0,0.0,37.66666667,0.0,18.33333333,0.0,26.66666667,0.0,0.0,0.0,0.0,12.0,0.0,29.97666667,0.0,20.29666667,0.0,0.0,0.0,0.0,26.0,0.0,24.57333333,0.0,16.0,0.0,25.7,0.0,2.0,37.66666667,26.66666667,0.0,1.333333333,13,12.866666666666667,0.0,0.04899135446685879,0.03095684803001876,0.0,0.05172413792657551,0.0,15.49
2,2,0.0,0.0,1644,6951.0,775.3,695.32,6943.0,1640,43.46,433.94,102.5,515,146,5,435.0,119.0,28.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,6.115,467.25,2.335,0.0,0.0,0.0,0.0,0.0,3.78,-143.25,3.885,4.0,0.0,0.666666667,0.0,17.66666667,0.0,129.3333333,0.0,35.0,0.0,108.0,0.0,0.0,0.0,0.0,18.0,0.0,250.8866667,0.0,96.59333333,39.33333333,51.88666667,13.0,32.19,85.66666667,0.0,231.87,0.0,45.66666667,0.0,115.61,0.0,4.666666667,129.3333333,108.0,0.0,0.333333333,17,3.3666666666666667,0.0,-0.3059263214095035,0.5460295151089247,0.0,0.03580562661018047,0.0,2.0383333333333336
1,1,0.0,0.0,1008,4067.0,748.88,667.73,4025.0,997,66.77,402.5,99.7,0,0,10,0.0,0.0,37.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,10.09,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.05,0.0,0.0,1.0,0.333333333,0.0,0.0,11,11.3,0.0,0.0,-0.008115419296663661,0.0,0.0,0.333333333,5.045
1,1,0.0,0.0,19324,24635.0,1752.2,1685.92,24420.0,19187,88.73,1285.26,1009.84,1178,972,61,1098.0,910.0,57.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,64.065,1111.5,49.99,0.2475,0.0,0.0,0.0,0.0,0.0,-199.5,9.325,22.66666667,0.0,4.666666667,0.0,214.3333333,0.0,725.3333333,0.0,486.3333333,0.0,495.3333333,0.0,0.333333333,0.666666667,0.456666667,404.3333333,0.666666667,255.1266667,0.0,223.4566667,80.0,38.85,56.66666667,28.73333333,323.0,0.0,189.4133333,0.0,524.3333333,0.0,289.17,0.0,27.33333333,725.3333333,495.3333333,0.0,0.333333333,21,20.9,0.0,-0.1793258426966292,0.14331822024129715,0.0,0.03763194125459531,0.00029962546786516857,32.0325
1,1,0.0,0.0,1418,4223.0,596.92,381.32,4223.0,1418,38.13,422.3,141.8,457,145,37,476.0,150.0,38.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,37.6225,504.75,44.99,2.2275,0.5,0.195,0.0,0.195,0.0,144.25,0.3375,11.66666667,0.333333333,3.0,0.0,24.33333333,0.0,143.3333333,0.666666667,29.66666667,0.0,107.6666667,0.333333333,0.333333333,0.666666667,0.41,14.33333333,0.0,230.9466667,0.033333333,49.63333333,11.33333333,11.24666667,0.0,0.0,58.0,0.0,73.25333333,0.0,71.0,0.333333333,207.33,0.033333333,15.0,144.0,108.0,0.0,0.666666667,11,10.3,0.0,0.2852199703410776,0.008738429671823419,0.005048870477053531,0.10344827586206896,0.0006590871636183885,18.81125
2,2,0.0,0.0,14277,42146.0,7349.13,7236.48,42072.0,14253,328.93,1912.36,647.86,1634,456,309,1586.0,451.0,311.0,0.0,0.0,0.0,0.0,79.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,309.9225,1617.75,299.99,6.6825,0.0,0.0,0.0,0.0,0.0,-47.75,2.2275,3.666666667,0.0,12.33333333,0.0,65.66666667,0.0,453.6666667,0.0,115.3333333,0.0,372.6666667,0.0,0.333333333,1.333333333,1.026666667,45.66666667,0.0,952.3166667,0.0,387.4933333,77.0,81.47,23.66666667,60.26333333,438.0,0.0,1208.033333,0.0,49.33333333,0.0,131.7766667,0.0,16.0,453.6666667,372.6666667,0.0,15.66666667,23,22.7,0.0,-0.029498069498069497,0.007164164703422879,0.0,0.035190615833197166,0.00020592020571428573,103.3075
1,1,0.0,0.0,1200,4734.0,943.18,908.82,4696.0,1191,45.44,234.8,59.55,444,104,80,342.0,86.0,57.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,73.6725,430.5,30.0,1.485,111.25,38.9375,38.9375,0.0,0.0,-39.5,-17.7325,7.0,0.0,1.333333333,0.0,24.33333333,0.0,125.0,0.0,16.66666667,0.0,92.66666667,0.0,0.0,0.0,0.0,10.0,0.333333333,334.3633333,0.0,29.33333333,7.333333333,4.893333333,0.0,0.0,60.66666667,0.0,221.53,0.0,40.0,0.0,142.1666667,0.0,8.333333333,125.0,92.66666667,0.0,0.333333333,21,21.0,0.0,-0.09154113557358054,-0.23747028691954872,0.5214436372158425,0.06613756613492064,0.0,36.83625
2,2,0.0,0.0,1854,5893.0,937.31,850.21,5344.0,1697,42.51,267.2,84.85,167,48,48,120.0,36.0,39.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,43.81,133.25,29.99,0.0,33.75,13.5,13.5,0.0,0.32,-100.25,-13.82,0.0,0.0,5.0,0.0,6.666666667,0.0,48.33333333,0.0,14.66666667,0.0,36.66666667,0.0,0.0,0.0,0.0,4.0,0.0,159.7633333,0.0,39.27,4.333333333,6.043333333,2.0,2.94,38.33333333,0.0,144.1233333,0.0,12.0,0.0,54.91,0.0,5.0,48.33333333,36.66666667,0.0,0.666666667,22,21.9,0.0,-0.7467411545623837,-0.30841330060254407,0.30127203749163134,0.1013513513581994,0.0,14.603333333333333
2,2,0.0,0.0,2754,5528.0,1028.54,979.75,5524.0,2752,42.6,240.17,119.65,251,136,24,208.0,141.0,22.0,0.0,0.0,0.0,0.0,39.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,34.665,340.75,19.99,0.495,43.0,10.75,10.75,0.0,0.0,268.25,33.555,5.666666667,0.0,10.0,0.0,4.666666667,0.0,91.33333333,0.0,4.666666667,0.0,71.66666667,0.0,0.0,0.0,0.0,1.666666667,0.333333333,198.7333333,0.0,7.883333333,8.666666667,2.38,1.666666667,4.166666667,41.0,0.0,78.11666667,0.0,34.33333333,0.0,128.5,0.0,15.66666667,91.33333333,71.66666667,0.0,0.333333333,24,12.433333333333334,0.0,0.7849305047549379,0.940838356932567,0.3014159540165428,0.1696750902949341,0.0,11.555
1,1,0.0,0.0,710,1352.0,1071.0,892.81,1308.0,699,30.79,45.1,24.1,94,47,32,72.0,39.0,32.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,31.6525,74.25,29.99,0.0,4.75,1.6625,1.6625,0.0,0.0,-59.25,-1.6625,0.0,0.0,5.0,0.0,2.0,0.0,29.0,0.0,10.33333333,0.0,22.0,0.0,0.333333333,0.666666667,0.4,2.666666667,0.0,30.25333333,0.0,26.70666667,5.666666667,4.0,3.0,4.583333333,18.0,0.0,23.36,0.0,14.0,0.0,33.6,0.0,5.0,29.0,22.0,0.0,0.0,30,30.766666666666666,0.0,-0.7873754152823921,-0.050914937600490005,0.050914937600490005,0.16666666666666666,0.00442967884385382,15.82625
1,1,0.0,0.0,1144,4056.0,526.81,434.58,3894.0,1079,62.08,556.29,154.14,702,166,83,584.0,153.0,67.0,0.0,0.0,0.0,0.0,129.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,101.9675,717.5,50.1925,0.495,138.75,55.4775,54.6,0.8775,9.755,46.5,56.8025,9.0,0.0,7.333333333,0.0,64.66666667,0.0,222.3333333,1.666666667,36.66666667,0.0,143.6666667,1.666666667,4.333333333,20.66666667,18.65333333,14.0,1.666666667,487.4766667,0.64,127.02,40.0,46.94666667,5.0,8.12,94.66666667,0.0,321.35,0.0,78.33333333,1.666666667,293.15,0.64,16.33333333,224.0,145.3333333,0.0,1.0,9,3.1333333333333333,0.0,0.06471816283924843,0.5516546483113604,0.5387865103066501,0.07259259257777777,0.006031083274878218,50.98375
1,1,0.0,0.0,531,3098.0,1237.65,1212.17,3098.0,531,26.94,68.84,11.8,302,17,48,195.0,18.0,39.0,0.0,0.0,0.0,0.0,29.98999023,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,45.885,345.5,37.5725,0.0,23.75,8.3125,8.3125,0.0,0.0,130.5,-5.895,0.666666667,0.0,0.666666667,0.0,21.66666667,0.0,45.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,360.1133333,0.0,0.0,0.333333333,0.376666667,0.0,0.0,17.66666667,0.0,265.6,0.0,4.333333333,0.0,94.51333333,0.0,1.333333333,45.0,22.0,0.0,0.0,46,20.166666666666668,0.0,0.37662337662337664,-0.12573317692225658,0.1772955102911379,0.02898550723913043,0.0,22.9425
1,1,0.0,0.0,1342,2881.0,430.82,400.83,2876.0,1339,50.1,359.5,167.38,193,107,19,235.0,118.0,25.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,14.07,144.5,14.19,0.0,0.0,0.0,0.0,0.0,4.545,-144.5,-14.07,0.666666667,0.0,0.666666667,0.0,11.66666667,0.0,66.0,0.0,23.0,0.0,53.33333333,0.0,0.666666667,0.666666667,0.026666667,13.0,0.0,50.91,0.0,28.30333333,5.333333333,2.903333333,1.0,0.91,32.0,0.0,36.26666667,0.0,37.33333333,0.0,42.94666667,0.0,1.333333333,66.0,53.33333333,0.0,0.333333333,10,10.166666666666666,0.0,-0.993127147766323,-0.93364299933643,0.0,0.019900497507462686,0.004581901491408935,7.035
1,1,0.0,0.0,1932,3393.0,891.28,819.22,3375.0,1920,54.61,225.0,128.0,168,82,51,196.0,89.0,51.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,51.1925,209.0,50.0,0.7425,0.0,0.0,0.0,0.0,0.0,122.0,0.7875,4.0,0.0,0.333333333,0.0,14.33333333,0.0,66.0,0.0,42.0,0.0,48.0,0.0,0.0,0.0,0.0,31.0,0.0,40.4,0.0,35.39666667,10.0,9.356666667,0.0,0.0,60.0,0.0,72.27,0.0,10.33333333,0.0,3.526666667,0.0,4.333333333,66.0,48.0,0.0,0.0,16,16.033333333333335,0.0,0.580952380952381,0.015088374766489438,0.0,0.06467661691044775,0.0,25.59625
1,1,0.0,0.0,4263,12729.0,1455.23,1414.75,12674.0,4236,78.6,704.11,235.33,1360,318,179,1130.0,294.0,135.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,188.3775,1383.75,44.99,0.0,383.75,153.3875,149.0,4.3875,0.0,70.25,27.7725,11.0,0.0,0.0,0.0,66.0,0.0,234.6666667,4.0,563.3333333,0.0,162.6666667,4.0,1.0,1.333333333,0.796666667,447.0,0.666666667,453.2633333,10.83666667,685.5233333,26.0,72.44666667,1.333333333,3.063333333,128.0,4.0,337.55,10.83666667,196.6666667,0.0,801.2366667,0.0,11.0,238.6666667,166.6666667,0.0,1.0,19,19.166666666666668,0.0,0.05073117891316122,0.14665152935274783,0.8099563042072051,0.045897079270389836,0.0007221520129987362,94.18875
1,1,0.0,0.0,2111,4539.0,1080.01,1009.4,4539.0,2111,91.76,412.64,191.91,530,254,155,480.0,222.0,125.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,141.935,487.75,54.99,5.445,228.75,91.5,91.5,0.0,0.0,-125.75,-40.395,2.666666667,0.0,8.0,0.0,41.33333333,0.0,262.6666667,0.0,23.0,0.0,211.0,0.0,0.0,0.0,0.0,9.0,0.0,281.3766667,0.0,36.38666667,39.0,46.97,0.0,0.0,221.0,0.0,299.35,0.0,11.33333333,0.0,18.41333333,0.0,10.66666667,262.6666667,211.0,0.0,1.666666667,12,11.4,0.0,-0.2572890025575448,-0.28261097701752547,0.6401511176408857,0.040455120108665595,0.0,70.9675
1,1,0.0,0.0,3916,9858.0,1569.13,1502.4,9710.0,3842,62.6,404.58,160.08,782,282,59,786.0,284.0,72.0,0.0,0.0,0.0,0.0,129.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,54.515,707.25,44.99,1.2375,52.25,18.2875,18.2875,0.0,0.0,-223.25,-14.625,12.66666667,0.0,0.333333333,0.0,63.0,0.0,269.3333333,0.0,93.66666667,0.0,198.0,0.0,2.666666667,17.0,15.31666667,55.0,0.333333333,394.35,0.0,127.2366667,77.0,55.61333333,33.0,56.39333333,127.6666667,0.0,209.31,0.0,133.0,0.0,312.2733333,0.0,13.0,269.3333333,198.0,0.0,0.0,26,11.1,0.0,-0.3152135545358277,-0.2634423128884085,0.32941547329550575,0.048088779290763106,0.003765148841510766,27.2575
1,1,0.0,0.0,1515,3616.0,1143.82,1106.09,3609.0,1509,36.87,120.3,50.3,155,46,47,163.0,53.0,45.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,44.935,201.75,35.0725,0.2475,25.75,9.0125,9.0125,0.0,0.6025,140.25,-4.945,1.666666667,0.0,4.666666667,0.0,3.0,0.0,40.66666667,0.0,15.0,0.0,32.33333333,0.0,0.0,0.0,0.0,5.0,0.0,113.14,0.0,49.66666667,4.333333333,7.143333333,3.333333333,22.12333333,25.0,0.0,63.93666667,0.0,20.66666667,0.0,98.87,0.0,6.333333333,40.66666667,32.33333333,0.0,0.333333333,31,31.3,0.0,0.6917385943279901,-0.10765211712202025,0.19620115380428865,0.15199999997984,0.0,22.4675
1,1,0.0,0.0,4889,10167.0,1419.65,1328.62,9883.0,4725,69.93,520.16,248.68,636,304,89,515.0,247.0,76.0,0.0,0.0,0.0,0.0,29.98999023,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,80.5475,560.75,50.0,0.0,84.5,25.35,25.35,0.0,1.315,-224.75,-24.6375,2.666666667,0.0,8.0,0.0,70.33333333,0.0,265.6666667,0.0,45.0,0.0,185.6666667,0.0,0.0,0.0,0.0,11.66666667,0.0,262.2366667,0.0,133.0066667,47.0,37.46666667,8.0,18.07333333,105.3333333,0.0,194.4333333,0.0,124.3333333,0.0,200.81,0.0,10.66666667,265.6666667,185.6666667,0.0,1.333333333,21,4.766666666666667,0.0,-0.4000890075656431,-0.3021245286489469,0.3108617676814127,0.040000000007499995,0.0,40.27375
1,1,0.0,0.0,2243,5429.0,878.05,633.08,5413.0,2236,70.34,601.44,248.44,776,296,58,650.0,262.0,74.0,0.0,0.0,0.0,0.0,129.9899902,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,57.8625,781.75,59.99,2.97,0.0,0.0,0.0,0.0,0.0,16.25,-0.9025,1.666666667,0.0,9.666666667,0.0,76.0,0.0,288.3333333,0.0,67.66666667,0.0,201.3333333,0.0,1.333333333,10.66666667,10.32,37.0,0.0,392.6966667,0.0,124.0566667,40.33333333,42.22,14.33333333,20.80333333,153.3333333,0.0,295.01,0.0,115.0,0.0,221.74,0.0,11.33333333,288.3333333,201.3333333,0.0,2.0,10,4.533333333333333,0.0,0.02076014053018205,-0.015332342323210874,0.0,0.039170506905434395,0.0017033961456403705,28.93125
1,1,0.0,0.0,1758,8324.0,524.82,462.75,8275.0,1743,27.22,486.76,102.53,576,130,30,457.0,112.0,31.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,30.0975,578.25,30.0,0.0,0.25,0.0975,0.0,0.0975,0.0,7.75,-0.0975,8.333333333,0.0,0.0,0.0,22.66666667,0.0,111.3333333,0.333333333,23.0,0.0,83.0,0.333333333,0.0,0.0,0.0,8.0,0.666666667,238.5133333,0.11,154.9,11.33333333,18.04333333,0.333333333,0.823333333,36.66666667,0.0,89.41666667,0.0,64.33333333,0.333333333,303.9966667,0.11,8.333333333,111.6666667,83.33333333,0.0,0.0,19,16.833333333333332,0.0,0.013379369874838154,-0.003135300265294638,0.003135300265294638,0.07396449701657856,0.0,15.04875
1,1,0.0,0.0,1104,2379.0,383.23,323.25,2376.0,1103,32.33,237.6,110.3,158,79,31,216.0,99.0,34.0,0.0,0.0,0.0,0.0,59.98999023,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,30.4775,176.75,39.99,0.0,0.0,0.0,0.0,0.0,0.4875,55.25,-0.4875,4.666666667,0.0,1.0,0.0,11.66666667,0.0,69.0,0.0,32.0,0.0,54.0,0.0,0.0,0.0,0.0,18.0,0.0,69.34333333,0.0,39.18666667,7.0,6.826666667,0.333333333,0.173333333,58.33333333,0.0,81.9,0.0,21.33333333,0.0,26.63,0.0,5.666666667,69.0,54.0,0.0,0.333333333,11,2.3666666666666667,0.0,0.3108298171589311,-0.015487252799618776,0.0,0.08095238095714286,0.0,15.23875
3,2,0.0,0.0,1101,5926.0,1306.41,1201.43,5912.0,1097,109.22,537.45,99.73,321,55,109,665.0,93.0,118.0,0.0,0.0,0.0,0.0,79.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,108.99,244.25,114.99,0.0,0.0,0.0,0.0,0.0,0.0,-229.25,0.0,10.66666667,0.0,1.0,0.0,12.33333333,0.0,56.0,0.0,19.66666667,0.0,33.0,0.0,0.0,0.0,0.0,11.0,0.0,196.2333333,0.0,49.44,17.66666667,30.00666667,8.333333333,38.38333333,19.0,0.0,71.23666667,0.0,25.33333333,0.0,174.4366667,0.0,11.66666667,56.0,33.0,0.0,0.0,12,11.8,0.0,-0.9347604485219164,0.0,0.0,0.20467836263157893,0.0,27.2475
1,1,0.0,0.0,26791,59100.0,4725.59,4649.03,58899.0,26662,89.4,1132.67,512.73,2240,722,113,2008.0,705.0,102.0,0.0,0.0,0.0,0.0,79.98999023,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,106.3325,2205.5,84.99,1.2375,107.0,26.75,26.75,0.0,0.0,-102.5,-21.1925,19.33333333,0.0,11.33333333,0.0,53.33333333,0.0,349.0,0.0,411.6666667,0.0,275.3333333,0.0,11.33333333,13.0,8.456666667,205.6666667,1.333333333,564.6966667,0.0,901.6766667,56.33333333,55.32333333,43.0,160.9233333,455.3333333,0.0,697.3733333,0.0,221.3333333,0.0,768.9966667,0.0,30.66666667,349.0,275.3333333,0.0,32.0,53,5.033333333333333,0.0,-0.04645365964196692,-0.197447185148953,0.249225537465353,0.08761904762857144,0.0051363396011783365,53.16625
2,1,0.0,0.0,330,1381.0,247.12,151.39,1141.0,254,37.85,285.25,63.5,291,67,39,363.0,127.0,50.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,45.33,353.0,44.99,0.7425,24.0,9.5975,9.5,0.0975,0.0,185.0,20.22,3.666666667,0.0,0.0,0.0,26.0,0.0,81.66666667,0.333333333,16.33333333,0.0,53.0,0.333333333,0.0,0.0,0.0,12.0,0.333333333,290.2233333,0.016666667,22.96333333,5.0,2.973333333,0.0,0.0,38.33333333,0.333333333,108.3066667,0.016666667,29.33333333,0.0,204.88,0.0,3.666666667,82.0,53.33333333,0.0,0.333333333,6,6.033333333333333,0.0,0.5225988700564972,0.43643427584718325,0.20715519102093677,0.044176706831325296,0.0,15.11
